Size,AvgCPUTime_s,MaxCPUTime_s,AvgCost,MaxCost,AvgRatio,MaxRatio
10,60.290345,466.822105,2.7057,3.8571,1.208933,1.687500
11,46.676202,428.006508,2.4762,3.8571,1.124510,1.500000
12,2240.480068,13996.713583,2.5179,3.4286,1.170216,1.466667
13,2090.532960,13910.421657,2.2661,3.5000,1.135247,1.545455
14,12705.560097,25411.102532,2.3333,2.6667,1.071429,1.142857
