Size,AvgCPUTime_s,MaxCPUTime_s,AvgCost,MaxCost,AvgRatio,MaxRatio
10,14.003681,77.763831,3.1814,3.8571,1.206406,1.375000
11,155.893464,1068.826922,3.3426,3.8333,1.192894,1.428571
12,727.725333,4558.311441,3.4707,4.0000,1.302200,1.500000
13,221.249011,1257.260499,3.4279,4.8333,1.243096,1.611111
14,216.184106,1192.845575,3.4091,4.1667,1.304222,1.454545
15,1396.084216,5257.675150,3.7371,4.2500,1.363265,1.391304
