Size,AvgCPUTime_s,MaxCPUTime_s,AvgCost,MaxCost,AvgRatio,MaxRatio
10,121.404046,756.719610,2.3900,3.3096,1.127822,1.319998
11,260.592758,2163.498792,2.5370,3.0668,1.228647,1.484599
12,5.358513,28.820250,2.7337,3.5471,1.243215,1.385444
13,11611.709343,116056.363491,2.8209,4.0259,1.195636,1.479760
14,3892.703673,34297.438517,2.8904,4.3107,1.256194,1.519283
15,4188.206773,19999.133534,2.9683,3.8046,1.365824,1.875606
